,PRE-FLIP-MLS,POST-FLIP-MLS,PRE-FLIP-SOLD-DATE,POST-FLIP-SOLD-DATE,PRE-SOLD-PRICE,POST-SOLD-PRICE,PROFIT
866,72006258.0,72231401.0,7/25/2016,11/17/2017,440000.0,850000.0,410000
867,71920282.0,72006363.0,1/11/2016,6/29/2016,70000.0,94000.0,24000
868,72006462.0,72113970.0,7/11/2016,6/29/2017,255000.0,275950.0,20950
869,72006556.0,72092950.0,9/22/2016,12/28/2016,97000.0,170000.0,73000
870,72006690.0,72236725.0,7/19/2016,12/8/2017,89500.0,148000,58500
871,72006772.0,72079115.0,7/27/2016,4/26/2017,645000.0,652000.0,7000
872,72006786.0,72203076.0,7/14/2016,9/21/2017,565000.0,607000.0,42000
873,72006846.0,72105366.0,9/1/2016,3/16/2017,126500.0,213000.0,86500
874,72006945.0,72211921.0,7/27/2016,10/18/2017,270000.0,822500.0,552500
875,72006959.0,72101683.0,7/18/2016,2/8/2017,232000.0,466000.0,234000
876,71981644.0,72007053.0,6/13/2016,6/14/2016,163000.0,163000.0,0
877,72007397.0,72116469.0,9/6/2016,6/30/2017,166000.0,314000.0,148000
878,72007465.0,72073196.0,6/29/2016,12/16/2016,102000.0,188500.0,86500
879,71884627.0,72007746.0,1/25/2016,8/15/2016,310000.0,675000.0,365000
880,72008084.0,72105497.0,10/14/2016,3/15/2017,235000.0,420000.0,185000
881,71980119.0,72008101.0,8/5/2016,12/2/2016,205000.0,207000.0,2000
882,71902744.0,72008189.0,1/14/2016,8/1/2016,69500.0,142000.0,72500
883,72008215.0,72208604.0,7/21/2016,9/21/2017,359900.0,395500.0,35600
884,72008236.0,72149521.0,6/25/2016,6/16/2017,660000.0,675000.0,15000
885,72008280.0,72089819.0,6/8/2016,3/31/2017,325000.0,490000.0,165000
886,72008602.0,72110661.0,12/1/2016,4/4/2017,170000.0,346500.0,176500
887,72008795.0,72086434.0,6/16/2016,12/23/2016,483000.0,736000.0,253000
888,72008852.0,72178241.0,7/22/2016,8/3/2017,439000.0,448500.0,9500
889,72008864.0,72100074.0,6/13/2016,1/24/2017,170000.0,391702.0,221702
890,72008889.0,72008869.0,8/11/2016,8/12/2016,230000.0,230000.0,0
891,72008889.0,72008869.0,8/11/2016,8/12/2016,230000.0,230000.0,0
892,72008977.0,72067872.0,8/1/2016,10/26/2016,716000.0,730000.0,14000
893,72009052.0,72125905.0,9/26/2016,4/14/2017,171500.0,339900.0,168400
894,72009242.0,72114228.0,8/4/2016,4/6/2017,180000.0,325000.0,145000
895,72009249.0,72101343.0,9/1/2016,2/10/2017,365000.0,610000.0,245000
896,72009257.0,72151662.0,6/23/2016,5/26/2017,400000.0,227500.0,-172500
897,71943605.0,72009347.0,2/26/2016,8/17/2016,82000.0,224900.0,142900
898,71931818.0,72009421.0,3/4/2016,7/28/2016,172000.0,375250.0,203250
899,72009437.0,72212461.0,6/29/2016,11/17/2017,380000.0,865000.0,485000
900,72009468.0,72129849.0,6/27/2016,5/10/2017,154100.0,265000.0,110900
901,72009525.0,72253682.0,7/22/2016,1/5/2018,356000.0,370000.0,14000
902,71778578.0,72009725.0,5/25/2016,10/20/2016,490000.0,548570.0,58570
903,72009888.0,72080989.0,6/28/2016,1/10/2017,220000.0,335000.0,115000
904,71917757.0,72010076.0,1/25/2016,7/15/2016,195000.0,310000.0,115000
905,72010143.0,72163468.0,10/28/2016,9/18/2017,175000.0,249000.0,74000
906,72010346.0,72059021.0,6/11/2016,3/7/2017,75000.0,92000.0,17000
907,72010434.0,72116153.0,8/30/2016,4/20/2017,125000.0,290000.0,165000
908,72010723.0,72211121.0,4/21/2017,9/12/2017,125000.0,249900.0,124900
909,72010828.0,72067639.0,6/23/2016,10/28/2016,158000.0,280000.0,122000
910,72010895.0,72271826.0,8/26/2016,2/26/2018,463000.0,530000.0,67000
911,72011135.0,72269565.0,7/29/2016,2/28/2018,167300.0,330000.0,162700
912,71791201.0,72011149.0,1/5/2016,8/31/2016,250000.0,402000.0,152000
913,71833349.0,72011213.0,1/15/2016,7/26/2016,95000.0,229000.0,134000
914,72011410.0,72179493.0,8/17/2016,10/24/2017,155000.0,305000.0,150000
915,72011559.0,72100051.0,11/10/2016,6/22/2017,410000.0,514000.0,104000
916,72011811.0,72159208.0,10/21/2016,7/17/2017,126000.0,272000.0,146000
917,71841992.0,72011852.0,1/9/2016,8/22/2016,69900.0,140000.0,70100
918,71942522.0,72011870.0,2/4/2016,8/30/2016,109900.0,222000.0,112100
919,72011969.0,72100207.0,8/9/2016,1/27/2017,280000.0,480000.0,200000
920,71972082.0,72012073.0,3/11/2016,9/29/2016,181200.0,260000.0,78800
921,71934271.0,72012074.0,2/11/2016,8/4/2016,525000.0,627000.0,102000
922,72012342.0,72222211.0,8/22/2016,10/27/2017,139000.0,155000.0,16000
923,72012660.0,72086988.0,9/14/2016,12/16/2016,175000.0,295000.0,120000
924,72012767.0,72198313.0,4/3/2017,8/16/2017,133100.0,289000.0,155900
925,71935294.0,72013055.0,2/5/2016,12/9/2016,295000.0,315000.0,20000
926,71764072.0,72013065.0,1/5/2016,10/23/2017,1800000.0,1400000.0,-400000
927,72013112.0,72089389.0,7/25/2016,1/6/2017,124900.0,305000.0,180100
928,72013118.0,72168147.0,8/3/2016,8/11/2017,580000.0,1700000.0,1120000
929,72013142.0,72145343.0,10/21/2016,5/19/2017,190000.0,569000.0,379000
930,72013163.0,72104442.0,12/29/2016,2/2/2017,174000.0,220000.0,46000
931,72013298.0,72155376.0,2/23/2017,8/1/2017,222500.0,324000.0,101500
932,72013420.0,72077781.0,6/27/2016,11/15/2016,210000.0,530000.0,320000
933,71922439.0,72013442.0,2/5/2016,7/29/2016,320000.0,554900.0,234900
934,71948390.0,72013456.0,2/11/2016,8/12/2016,200000.0,305000.0,105000
935,72013491.0,72013492.0,1/13/2017,1/13/2017,275000.0,275000.0,0
936,72013491.0,72013492.0,1/13/2017,1/13/2017,275000.0,275000.0,0
937,72013544.0,72142087.0,7/29/2016,7/6/2017,269900.0,296000.0,26100
938,72013582.0,72205015.0,11/29/2016,8/30/2017,170000.0,365000.0,195000
939,72013586.0,72080089.0,6/17/2016,12/16/2016,433000.0,695000.0,262000
940,72013919.0,72202108.0,9/22/2016,9/7/2017,210000.0,379900.0,169900
941,72014015.0,72218529.0,9/16/2016,12/15/2017,260000.0,451000,191000
942,72014176.0,72144987.0,7/20/2016,6/9/2017,359900.0,635000.0,275100
943,72014179.0,72044063.0,6/28/2016,9/23/2016,141200.0,235000.0,93800
944,72014263.0,72098450.0,7/21/2016,1/19/2017,405000.0,610000.0,205000
945,72014276.0,72187539.0,7/7/2016,11/30/2017,1410000.0,2900000.0,1490000
946,72014687.0,72079841.0,8/30/2016,12/16/2016,348000.0,524000.0,176000
947,72014717.0,72222696.0,7/22/2016,2/23/2018,430000.0,448700.0,18700
948,72014920.0,72140031.0,8/25/2016,7/31/2017,440000.0,497000.0,57000
949,71933882.0,72014963.0,3/25/2016,9/29/2016,106500.0,199000.0,92500
950,72015031.0,72263054.0,8/1/2016,1/30/2018,811000.0,850000.0,39000
951,72015060.0,72107748.0,7/12/2016,2/24/2017,90000.0,269000.0,179000
952,72015063.0,72074204.0,7/28/2016,11/22/2016,750000.0,700000.0,-50000
953,72015099.0,72084830.0,8/12/2016,3/10/2017,145000.0,250000.0,105000
954,72015467.0,72208620.0,7/28/2016,11/22/2017,755000.0,1050000.0,295000
955,72015519.0,72116877.0,9/29/2016,4/28/2017,41000.0,120000.0,79000
956,71891134.0,72015655.0,3/23/2016,9/6/2016,350000.0,475000.0,125000
957,71929587.0,72015659.0,3/1/2016,8/17/2016,130000.0,228000.0,98000
958,72015685.0,72247633.0,7/15/2016,12/8/2017,560000.0,683000,123000
959,72015863.0,72093477.0,7/21/2016,3/9/2017,105000.0,225000.0,120000
960,72015974.0,72201277.0,12/8/2016,12/1/2017,400000.0,922000,522000
961,72016436.0,72068126.0,8/4/2016,3/29/2017,85600.0,152500.0,66900
962,71944087.0,72016515.0,3/3/2016,8/12/2016,225000.0,396500.0,171500
963,72016533.0,72176600.0,9/22/2016,7/28/2017,80000.0,129200.0,49200
964,72016545.0,72106780.0,8/4/2016,4/28/2017,101000.0,394000.0,293000
965,72016566.0,72217571.0,8/12/2016,9/29/2017,324000.0,382500.0,58500
966,72016607.0,72208614.0,7/21/2016,10/10/2017,550000.0,625000.0,75000
967,72016666.0,72270890.0,7/5/2016,2/9/2018,50000.0,198000.0,148000
968,72016906.0,72087973.0,7/28/2016,3/31/2017,105000.0,228000.0,123000
969,72017063.0,72074004.0,8/5/2016,11/16/2016,574900.0,560000.0,-14900
970,72017118.0,72078971.0,8/3/2016,4/27/2017,208000.0,367000.0,159000
971,72017265.0,72078165.0,7/19/2016,12/2/2016,465000.0,715000.0,250000
972,72017420.0,72256232.0,8/5/2016,1/11/2018,173500.0,224500.0,51000
973,72017721.0,72128664.0,10/31/2016,6/30/2017,340000.0,649900.0,309900
974,71887444.0,72017905.0,3/15/2016,8/4/2016,85000.0,266000.0,181000
975,72017960.0,72276594.0,9/1/2016,3/2/2018,165000.0,175000.0,10000
976,72018132.0,72166963.0,7/12/2016,9/11/2017,145000.0,165000.0,20000
977,72018460.0,72076809.0,11/7/2016,5/5/2017,217500.0,190000.0,-27500
978,72018591.0,72257620.0,8/29/2016,3/21/2018,665000.0,695000.0,30000
979,72018682.0,72156355.0,12/12/2016,9/29/2017,142000.0,268900.0,126900
980,72018805.0,72184464.0,8/26/2016,8/10/2017,48500.0,131500.0,83000
981,72018893.0,72262712.0,7/12/2016,1/31/2018,171000.0,335000.0,164000
982,72018998.0,72138711.0,2/8/2017,5/31/2017,55000.0,145000.0,90000
983,72019123.0,72150569.0,10/21/2016,7/14/2017,170000.0,390000.0,220000
984,72019148.0,72141418.0,12/2/2016,6/23/2017,329000.0,535000.0,206000
985,72019254.0,72097182.0,7/25/2016,3/24/2017,365000.0,689900.0,324900
986,71823387.0,72019479.0,6/3/2016,8/12/2016,123500.0,205000.0,81500
987,72019637.0,72138733.0,7/28/2016,5/19/2017,129150.0,399000.0,269850
988,72019725.0,72197723.0,8/12/2016,9/29/2017,120000.0,385000.0,265000
989,72019802.0,72266867.0,1/6/2017,2/9/2018,261650.0,275000.0,13350
990,71848323.0,72019850.0,2/5/2016,7/19/2016,170000.0,259900.0,89900
991,72020371.0,72210639.0,8/26/2016,12/4/2017,101500.0,174000,72500
992,71952453.0,72020476.0,2/23/2016,9/30/2016,100000.0,205000.0,105000
993,72020744.0,72163071.0,8/10/2016,7/18/2017,424000.0,450000.0,26000
994,72020954.0,72265692.0,4/21/2017,2/22/2018,236500.0,270000.0,33500
995,72021001.0,72129657.0,7/22/2016,5/12/2017,270000.0,500000.0,230000
996,72021107.0,72075843.0,7/13/2016,11/28/2016,80000.0,175000.0,95000
997,72021170.0,72060956.0,8/10/2016,10/28/2016,395000.0,484000.0,89000
998,72021648.0,72096883.0,7/15/2016,3/10/2017,61000.0,150000.0,89000
999,72021756.0,72125953.0,8/2/2016,5/8/2017,185000.0,365000.0,180000
1000,72021919.0,72134680.0,8/12/2016,5/31/2017,178000.0,450000.0,272000
1001,72022014.0,72187993.0,9/15/2016,8/14/2017,155000.0,475000.0,320000
1002,71803809.0,72022243.0,5/13/2016,9/23/2016,265000.0,330000.0,65000
1003,72022254.0,72102560.0,6/30/2016,5/19/2017,325000.0,348975.0,23975
1004,71938479.0,72022363.0,3/24/2016,8/19/2016,55101.0,150000.0,94899
1005,71899063.0,72022559.0,2/12/2016,11/18/2016,150100.0,260000.0,109900
1006,71904337.0,72022809.0,1/29/2016,1/13/2017,240000.0,251000.0,11000
1007,71911330.0,72022940.0,2/23/2016,9/1/2016,85000.0,367000.0,282000
1008,72023121.0,72133044.0,9/13/2016,6/26/2017,250000.0,445000.0,195000
1009,72023139.0,72127686.0,11/1/2016,4/28/2017,605000.0,650000.0,45000
1010,71945089.0,72023506.0,2/26/2016,8/30/2016,166000.0,419000.0,253000
1011,72023559.0,72254264.0,10/31/2016,3/15/2018,95000.0,198000.0,103000
1012,72023573.0,72065038.0,7/25/2016,10/17/2016,362000.0,360000.0,-2000
1013,72023703.0,72193152.0,7/5/2016,8/15/2017,239800.0,270000.0,30200
1014,72023770.0,72197695.0,8/15/2016,11/21/2017,295000.0,315000.0,20000
1015,72023835.0,72226331.0,8/26/2016,3/16/2018,307000.0,322000.0,15000
1016,72023985.0,72126828.0,9/16/2016,4/20/2017,155500.0,314000.0,158500
1017,72024056.0,72259728.0,9/20/2016,1/12/2018,855000.0,1915000.0,1060000
1018,72024060.0,72058154.0,7/22/2016,11/8/2016,250000.0,349000.0,99000
1019,72024175.0,72114000.0,8/30/2016,6/16/2017,649900.0,640000.0,-9900
1020,72024325.0,72102727.0,8/12/2016,3/16/2017,190000.0,324900.0,134900
1021,72024387.0,72088563.0,7/13/2016,12/22/2016,140000.0,252000.0,112000
1022,72024395.0,72176067.0,8/1/2016,8/25/2017,90000.0,249900.0,159900
1023,72024424.0,72220916.0,7/26/2016,11/22/2017,295000.0,334000.0,39000
1024,72024784.0,72235565.0,9/30/2016,11/9/2017,359900.0,395850.0,35950
1025,72024832.0,72192462.0,12/19/2016,8/29/2017,112000.0,259000.0,147000
1026,72024906.0,72269427.0,9/15/2016,2/23/2018,335000.0,349000.0,14000
1027,71934469.0,72024923.0,1/21/2016,8/1/2016,118000.0,257000.0,139000
1028,72024937.0,72091552.0,9/6/2016,12/29/2016,141645.0,241000.0,99355
1029,72024972.0,72115844.0,7/8/2016,7/6/2017,235000.0,366000.0,131000
1030,71930385.0,72025206.0,1/8/2016,8/26/2016,920000.0,1625000.0,705000
1031,72025221.0,72160498.0,7/25/2016,9/7/2017,350000.0,390000.0,40000
1032,72025251.0,72248094.0,8/9/2016,3/23/2018,280500.0,380000.0,99500
1033,71874897.0,72025271.0,1/28/2016,8/12/2016,359000.0,645000.0,286000
1034,72025408.0,72098038.0,10/11/2016,2/1/2017,140000.0,247500.0,107500
1035,72025434.0,72104844.0,9/9/2016,2/24/2017,158500.0,310000.0,151500
1036,72025565.0,72137855.0,11/4/2016,7/31/2017,180000.0,309900.0,129900
1037,72025632.0,72245185.0,4/7/2017,11/30/2017,130000.0,209000.0,79000
1038,72025663.0,72146307.0,9/9/2016,5/25/2017,135000.0,234250.0,99250
1039,71928469.0,72025668.0,1/29/2016,9/6/2016,457500.0,490000.0,32500
1040,71944161.0,72025731.0,3/10/2016,9/21/2016,170000.0,269500.0,99500
1041,72025734.0,72211527.0,11/7/2016,10/5/2017,194000.0,297000.0,103000
1042,72025740.0,72072262.0,8/3/2016,12/15/2016,265000.0,427000.0,162000
1043,72025800.0,72129307.0,8/19/2016,4/28/2017,260000.0,324000.0,64000
1044,72025840.0,72141759.0,8/19/2016,5/31/2017,270555.0,500000.0,229445
1045,72025860.0,72139849.0,1/4/2017,6/22/2017,40000.0,187000.0,147000
1046,72026160.0,72196925.0,1/31/2017,9/7/2017,215900.0,360000.0,144100
1047,72026365.0,72124573.0,12/5/2016,4/10/2017,160000.0,231700.0,71700
1048,72026466.0,72113050.0,8/30/2016,11/1/2017,345000.0,874900.0,529900
1049,72026533.0,72272577.0,10/28/2016,3/2/2018,64500.0,140000.0,75500
1050,71924950.0,72026624.0,3/16/2016,10/13/2016,73300.0,165000.0,91700
1051,71960205.0,72026759.0,3/18/2016,9/12/2016,95000.0,208800.0,113800
1052,71928184.0,72026801.0,3/17/2016,8/31/2016,189000.0,425000.0,236000
1053,72027337.0,72242637.0,11/4/2016,2/28/2018,448000.0,1199900.0,751900
1054,71943286.0,72027367.0,2/22/2016,7/28/2016,65000.0,140000.0,75000
1055,72027444.0,72104123.0,10/20/2016,5/5/2017,78000.0,170000.0,92000
1056,71936805.0,72027739.0,3/10/2016,8/26/2016,226275.0,422000.0,195725
1057,71979842.0,72027771.0,5/4/2016,8/30/2016,260000.0,362000.0,102000
1058,72027812.0,72163406.0,8/29/2016,8/24/2017,456000.0,490000.0,34000
1059,72027880.0,72099812.0,9/2/2016,3/6/2017,155500.0,325000.0,169500
1060,72028015.0,72226292.0,3/9/2017,12/29/2017,33900.0,187000,153100
1061,72028105.0,72188261.0,8/1/2016,8/29/2017,400000.0,445000.0,45000
1062,72028200.0,72159930.0,1/4/2017,6/27/2017,162500.0,343000.0,180500
1063,71866152.0,72028282.0,3/18/2016,12/23/2016,68224.0,182500.0,114276
1064,72028372.0,72207818.0,9/2/2016,10/24/2017,281253.0,383000.0,101747
1065,71934973.0,72028422.0,3/10/2016,11/2/2016,160000.0,320000.0,160000
1066,72028456.0,72146294.0,2/28/2017,11/17/2017,419900.0,414900.0,-5000
1067,71851996.0,72028563.0,3/11/2016,8/26/2016,63000.0,309000.0,246000
1068,72028569.0,72232512.0,11/29/2016,11/2/2017,385000.0,455000.0,70000
1069,72028627.0,72216743.0,8/15/2016,9/29/2017,160000.0,330000.0,170000
1070,71991993.0,72029017.0,7/22/2016,8/30/2016,577000.0,557000.0,-20000
1071,72029208.0,72127958.0,10/26/2016,5/3/2017,266000.0,484900.0,218900
1072,72029250.0,72079017.0,7/6/2016,12/1/2016,100000.0,170000.0,70000
1073,72029463.0,72132005.0,7/27/2016,4/28/2017,140000.0,275000.0,135000
1074,72029564.0,72232981.0,2/17/2017,12/8/2017,226000.0,203000,-23000
1075,72029627.0,72148185.0,2/1/2017,5/4/2017,255000.0,385000.0,130000
1076,71943192.0,72029647.0,5/26/2016,12/9/2016,176088.0,500800.0,324712
1077,72029660.0,72127075.0,8/30/2016,5/31/2017,169900.0,376500.0,206600
1078,72029791.0,72105612.0,10/4/2016,3/29/2017,350000.0,537000.0,187000
1079,71944880.0,72030067.0,2/29/2016,10/12/2016,329000.0,780000.0,451000
1080,72030141.0,72088594.0,8/4/2016,1/12/2017,90000.0,384000.0,294000
1081,72030280.0,72194817.0,10/24/2016,8/9/2017,251000.0,220000.0,-31000
1082,72113914.0,72030313.0,3/30/2017,6/9/2017,1100000.0,1080000.0,-20000
1083,72030328.0,72115618.0,8/5/2016,3/31/2017,438000.0,670000.0,232000
1084,72030355.0,72107296.0,8/31/2016,3/17/2017,78299.0,193500.0,115201
1085,72030364.0,72219520.0,8/25/2016,10/24/2017,156399.0,287000.0,130601
1086,72030416.0,72215744.0,8/22/2016,10/30/2017,331000.0,397500.0,66500
1087,72030494.0,72056474.0,8/15/2016,1/3/2017,367719.0,350000.0,-17719
1088,72030566.0,72079222.0,8/26/2016,12/16/2016,485000.0,480000.0,-5000
1089,72030658.0,72122234.0,9/29/2016,4/28/2017,205000.0,233000.0,28000
1090,72030672.0,72053932.0,10/7/2016,1/26/2017,865000.0,560000.0,-305000
1091,72030798.0,72239955.0,8/15/2016,2/27/2018,66000.0,170900.0,104900
1092,72030923.0,72071937.0,8/3/2016,11/30/2016,282500.0,455000.0,172500
1093,72031079.0,72108150.0,8/31/2016,3/27/2017,164000.0,383500.0,219500
1094,72031091.0,72083859.0,8/18/2016,1/31/2017,190000.0,289900.0,99900
1095,71942612.0,72031153.0,3/11/2016,8/25/2016,145000.0,277000.0,132000
1096,71989722.0,72031217.0,5/10/2016,11/7/2016,279900.0,272500.0,-7400
1097,71954760.0,72031252.0,3/18/2016,8/18/2016,164799.0,345000.0,180201
1098,72031358.0,72107672.0,11/4/2016,2/28/2017,70000.0,165000.0,95000
1099,72031375.0,72115762.0,9/7/2016,4/13/2017,223000.0,429950.0,206950
1100,72031535.0,72173764.0,10/28/2016,7/28/2017,270000.0,675000.0,405000
1101,71914907.0,72031541.0,2/29/2016,8/12/2016,841500.0,784300.0,-57200
1102,72031603.0,72142395.0,9/30/2016,7/31/2017,166175.0,350000.0,183825
1103,71939742.0,72031621.0,4/1/2016,12/29/2016,261000.0,735844.0,474844
1104,72031665.0,72279586.0,8/31/2016,3/28/2018,63500.0,185000.0,121500
1105,72031776.0,72149321.0,9/9/2016,7/13/2017,270000.0,600000.0,330000
1106,72031848.0,72114149.0,8/31/2016,12/7/2017,2000000.0,1500000,-500000
1107,72031927.0,72220960.0,3/17/2017,3/19/2018,275000.0,470000.0,195000
1108,72031982.0,72086788.0,10/26/2016,4/7/2017,649000.0,1335000.0,686000
1109,71933523.0,72032399.0,3/15/2016,9/7/2016,82500.0,115000.0,32500
1110,72032491.0,72101582.0,9/9/2016,1/30/2017,177000.0,307000.0,130000
1111,71895379.0,72032537.0,5/18/2016,11/30/2016,335000.0,413500.0,78500
1112,71981584.0,72032744.0,5/23/2016,9/14/2016,195000.0,279900.0,84900
1113,72032751.0,72123070.0,11/4/2016,9/29/2017,115249.0,215000.0,99751
1114,72032813.0,72187204.0,10/7/2016,2/2/2018,303000.0,310000.0,7000
1115,71978706.0,72032936.0,5/31/2016,9/2/2016,275000.0,285000.0,10000
1116,71871536.0,72032957.0,2/19/2016,8/24/2016,113000.0,240500.0,127500
1117,72033058.0,72084223.0,9/30/2016,1/26/2017,480000.0,480000.0,0
1118,72005021.0,72033095.0,5/18/2016,9/15/2016,190000.0,286000.0,96000
1119,72033308.0,72144377.0,11/14/2016,5/19/2017,268000.0,490000.0,222000
1120,72033454.0,72118659.0,9/9/2016,7/18/2017,305000.0,480000.0,175000
1121,72033457.0,72110518.0,8/30/2016,3/17/2017,75500.0,187000.0,111500
1122,72033491.0,72084076.0,8/12/2016,1/27/2017,330500.0,485000.0,154500
1123,71938967.0,72033738.0,2/17/2016,2/22/2017,84500.0,323900.0,239400
1124,72033768.0,72188791.0,8/20/2016,8/25/2017,437000.0,445000.0,8000
1125,71937373.0,72033770.0,5/2/2016,9/15/2016,221550.0,400000.0,178450
1126,71931648.0,72033793.0,2/16/2016,9/19/2016,103425.0,270000.0,166575
1127,72033869.0,72256622.0,2/10/2017,3/7/2018,70000.0,204000.0,134000
1128,72033923.0,72105964.0,8/31/2016,4/27/2017,379900.0,450000.0,70100
1129,72034018.0,72086876.0,8/18/2016,3/30/2017,500000.0,745000.0,245000
1130,72034253.0,72127803.0,8/29/2016,4/28/2017,365100.0,660000.0,294900
1131,72034447.0,72274813.0,10/28/2016,3/23/2018,317500.0,338000.0,20500
1132,72034449.0,72138535.0,8/11/2016,5/10/2017,390000.0,525000.0,135000
1133,72034476.0,72149161.0,10/3/2016,6/5/2017,545000.0,575000.0,30000
1134,72034720.0,72244605.0,8/29/2016,11/22/2017,406750.0,425000.0,18250
1135,71922118.0,72034872.0,2/2/2016,9/23/2016,270000.0,444000.0,174000
1136,71905587.0,72035229.0,5/27/2016,9/30/2016,149000.0,275000.0,126000
1137,72035315.0,72170002.0,8/19/2016,7/7/2017,369900.0,409000.0,39100
1138,72035435.0,72163544.0,12/22/2016,7/21/2017,255000.0,380000.0,125000
1139,72035510.0,72158183.0,2/21/2017,6/23/2017,105000.0,235000.0,130000
1140,72035803.0,72198134.0,8/15/2016,9/5/2017,1900000.0,1800000.0,-100000
1141,72035962.0,72234234.0,10/6/2016,1/4/2018,59850.0,340000.0,280150
1142,72035987.0,72100139.0,8/12/2016,4/19/2017,339900.0,595000.0,255100
1143,72036178.0,72203462.0,2/9/2017,8/8/2017,250000.0,389900.0,139900
1144,72036673.0,72247752.0,12/14/2016,12/14/2017,290000.0,320000,30000
1145,72036811.0,72100652.0,1/30/2017,8/17/2017,802083.0,774900.0,-27183
1146,71938756.0,72036851.0,3/3/2016,11/29/2016,90000.0,290000.0,200000
1147,72037063.0,72205150.0,4/3/2017,10/31/2017,75750.0,178000.0,102250
1148,72037123.0,72129424.0,4/10/2017,2/28/2018,803835.0,861393.0,57558
1149,72037181.0,72181780.0,9/23/2016,8/11/2017,430000.0,460000.0,30000
1150,72037257.0,72203695.0,3/3/2017,9/15/2017,127900.0,245000.0,117100
1151,72037309.0,72203187.0,9/26/2016,9/13/2017,421675.0,440000.0,18325
1152,72037430.0,72214243.0,10/31/2016,10/16/2017,221500.0,262000.0,40500
1153,72037580.0,72183207.0,2/28/2017,7/21/2017,215000.0,420000.0,205000
1154,72037758.0,72126475.0,12/19/2016,5/1/2017,215000.0,410000.0,195000
1155,72037921.0,72203785.0,9/9/2016,9/26/2017,193520.0,210000.0,16480
1156,72037944.0,72289694.0,9/30/2016,3/29/2018,222500.0,286500.0,64000
1157,72038040.0,72139315.0,8/17/2016,8/31/2017,229000.0,290000.0,61000
1158,71989165.0,72038108.0,5/27/2016,9/16/2016,155000.0,225000.0,70000
1159,72038314.0,72270691.0,10/14/2016,2/28/2018,88000.0,126000.0,38000
1160,72038338.0,72083717.0,8/5/2016,3/14/2017,580000.0,855000.0,275000
1161,71818652.0,72038436.0,5/31/2016,12/30/2016,76000.0,184900.0,108900
1162,71848263.0,72038457.0,5/20/2016,8/31/2016,210000.0,355000.0,145000
1163,72038500.0,72167362.0,2/14/2017,7/13/2017,140000.0,300000.0,160000
1164,72038599.0,72199470.0,10/5/2016,9/26/2017,195000.0,222000.0,27000
1165,71920715.0,72038610.0,3/8/2016,12/16/2016,230500.0,375000.0,144500
1166,72038660.0,72242282.0,10/25/2016,1/5/2018,65800.0,155400.0,89600
1167,71906586.0,72038911.0,3/3/2016,10/3/2016,300000.0,440000.0,140000
1168,72038932.0,72120502.0,1/6/2017,3/31/2017,185000.0,340000.0,155000
1169,72038961.0,72165826.0,12/27/2016,6/23/2017,575000.0,910000.0,335000
1170,71874861.0,72038969.0,2/1/2016,10/21/2016,83500.0,194500.0,111000
1171,71911362.0,72039021.0,1/27/2016,9/16/2016,321000.0,489900.0,168900
1172,72039029.0,72125793.0,10/19/2016,6/1/2017,190000.0,375000.0,185000
1173,72039037.0,72243934.0,9/16/2016,12/29/2017,264694.0,468000.0,203306
1174,71931657.0,72039063.0,1/28/2016,9/19/2016,75000.0,176900.0,101900
1175,72039080.0,72236761.0,9/20/2016,12/22/2017,97000.0,179750,82750
1176,72039492.0,72197587.0,11/14/2016,9/15/2017,131000.0,240000.0,109000
1177,72039580.0,72100097.0,9/26/2016,1/19/2017,173000.0,325000.0,152000
1178,72039606.0,72186929.0,8/19/2016,8/25/2017,48000.0,142000.0,94000
1179,71877166.0,72039621.0,3/10/2016,9/2/2016,350000.0,600000.0,250000
1180,72039673.0,72205328.0,9/14/2016,12/28/2017,110000.0,235000,125000
1181,72039827.0,72196472.0,9/15/2016,9/20/2017,219000.0,238000.0,19000
1182,72039984.0,72108607.0,10/31/2016,3/24/2017,458000.0,548769.0,90769
1183,72040009.0,72118690.0,10/11/2016,3/31/2017,380000.0,389000.0,9000
1184,72040100.0,72119947.0,12/30/2016,3/30/2017,155000.0,238000.0,83000
1185,72040511.0,72140710.0,1/31/2017,6/2/2017,80000.0,205000.0,125000
1186,72040682.0,72105908.0,10/7/2016,2/28/2017,370000.0,565000.0,195000
1187,72040728.0,72258550.0,11/29/2016,1/12/2018,410000.0,438000.0,28000
